anime_id,Name,English name,Other name,Score,Genres,Aired,Status,Rating,Rank,Popularity,number_of_female_reviewers,number_of_male_reviewers
36868,Toho Cinemas & I Love Snoopy: The Peanuts Movie Collab Logo Eizou,UNKNOWN,「TOHOシネマズ」＆「I LOVE スヌーピー　THE PEANUTS MOVIE」コラボロゴ映像,5.55,Comedy,"Dec 1, 2014",Finished Airing,G - All Ages,10626.0,15869,1,0
36871,Ultraman,Ultraman,ULTRAMAN,6.68,"Action, Sci-Fi","Apr 1, 2019",Finished Airing,PG-13 - Teens 13 or older,5420.0,4025,21,118
36874,Aware! Meisaku-kun: Oronamin C,UNKNOWN,あはれ！名作くん 「オロナミンＣ」ＣＭ,UNKNOWN,Comedy,"Nov 30, 2017",Finished Airing,G - All Ages,14690.0,17023,0,1
36881,Dennou Senshi Dokan-kun,UNKNOWN,電脳戦士 土管くん,UNKNOWN,Comedy,"Jan 15, 2007 to Mar 26, 2007",Finished Airing,PG-13 - Teens 13 or older,15551.0,17937,0,0
36882,Arifureta Shokugyou de Sekai Saikyou,Arifureta: From Commonplace to World's Strongest,ありふれた職業で世界最強,6.7,"Action, Adventure, Fantasy","Jul 8, 2019 to Oct 7, 2019",Finished Airing,PG-13 - Teens 13 or older,5342.0,291,433,3308
36883,Wares: Beyond,UNKNOWN,聖刻 －BEYOND－,5.43,UNKNOWN,"Dec 3, 2017",Finished Airing,PG-13 - Teens 13 or older,11016.0,15849,0,0
36884,Hisone to Maso-tan,Dragon Pilot: Hisone and Masotan,ひそねとまそたん,7.31,"Award Winning, Comedy, Drama, Fantasy","Apr 13, 2018 to Jun 29, 2018",Finished Airing,PG-13 - Teens 13 or older,2482.0,2213,229,630
36885,Saenai Heroine no Sodatekata Fine,Saekano the Movie: Finale,冴えない彼女の育てかた Fine,8.43,"Comedy, Romance","Oct 26, 2019",Finished Airing,PG-13 - Teens 13 or older,159.0,1282,18,259
36888,Chikatetsu ni Noru,UNKNOWN,地下鉄に乗るっ,5.45,Slice of Life,"May 27, 2017",Finished Airing,PG - Children,10923.0,13909,2,6
36890,dMatsu-san,UNKNOWN,d松さん,6.01,Comedy,"Jan 9, 2018 to Mar 27, 2018",Finished Airing,PG-13 - Teens 13 or older,8801.0,10706,2,0
36894,Inazma Delivery: Dougyousha Attack-hen,UNKNOWN,イナズマデリバリー 同業者アタック編,6.26,"Action, Comedy, Sci-Fi","Dec 8, 2017 to Mar 2, 2018",Finished Airing,PG-13 - Teens 13 or older,7586.0,13331,5,2
36896,Boku no Hero Academia the Movie 1: Futari no Hero,My Hero Academia: Two Heroes,僕のヒーローアカデミア THE MOVIE ～2人の英雄（ヒーロー）～,7.56,Action,"Aug 3, 2018",Finished Airing,PG-13 - Teens 13 or older,1488.0,252,1135,2652
36902,Mahou Shoujo Ore,Magical Girl Ore,魔法少女 俺,6.64,"Comedy, Fantasy","Apr 2, 2018 to Jun 18, 2018",Finished Airing,PG-13 - Teens 13 or older,5620.0,2195,313,249
36903,Kengan Ashura,UNKNOWN,ケンガンアシュラ,7.44,Action,"Jul 31, 2019",Finished Airing,R - 17+ (violence & profanity),1912.0,1468,53,580
36904,Aggressive Retsuko (ONA),Aggretsuko (ONA),アグレッシブ烈子,7.64,Comedy,"Apr 20, 2018",Finished Airing,PG-13 - Teens 13 or older,1267.0,1276,1457,1603
36905,Mentori,UNKNOWN,めんトリ,UNKNOWN,Comedy,"Dec 14, 2017 to Feb 15, 2018",Finished Airing,G - All Ages,18050.0,17877,0,0
36906,Jashin-chan Dropkick,Dropkick On My Devil!,邪神ちゃんドロップキック,7.02,"Comedy, Supernatural","Jul 10, 2018 to Sep 17, 2018",Finished Airing,PG-13 - Teens 13 or older,3905.0,1731,72,461
36907,Nippen no Miko-chan,UNKNOWN,日ペンの美子ちゃん,UNKNOWN,Comedy,"Jan 8, 2018 to Jan 19, 2018",Finished Airing,G - All Ages,18545.0,15965,0,0
36910,Wu Geng Ji Zhi Tianqi,UNKNOWN,武庚纪之天启,7.32,"Action, Fantasy, Supernatural","Dec 29, 2017 to Oct 5, 2018",Finished Airing,PG-13 - Teens 13 or older,2447.0,9188,5,20
36913,Inazuma Eleven x Kaitou Gru no Tsuki Dorobou,UNKNOWN,イナズマイレブン x 怪盗グルーの月泥棒,6.07,Comedy,Feb 2011 to Mar 2011,Finished Airing,G - All Ages,8541.0,10002,4,1
36914,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,Fate/Grand Order x Himuro's World: Seven Most Powerful Great Figures Chapter,Fate/Grand Order氷室の天地～7人の最強の偉人編～,6.32,Comedy,"Dec 31, 2017",Finished Airing,PG-13 - Teens 13 or older,7265.0,4648,40,123
36915,Fate/Grand Order: Moonlight/Lostroom,UNKNOWN,Fate/Grand Order -MOONLIGHT/LOSTROOM-,6.31,"Action, Fantasy, Supernatural","Dec 31, 2017",Finished Airing,PG-13 - Teens 13 or older,7358.0,2742,129,397
36918,Happy Happy Party!,Happy Happy Party!,Happy Happy Party!,6.25,UNKNOWN,"Apr 13, 2017",Finished Airing,G - All Ages,UNKNOWN,10625,5,10
36919,Shuwarin☆Dorimin,Shuwarin☆Dreaming,しゅわりん☆どり〜みん,6.28,UNKNOWN,"Apr 13, 2017",Finished Airing,G - All Ages,UNKNOWN,10512,3,9
36920,Black Shout,Black Shout,BLACK SHOUT,6.87,UNKNOWN,"Feb 5, 2017",Finished Airing,G - All Ages,UNKNOWN,9515,13,26
36921,That Is How I Roll!,That Is How I Roll!,That Is How I Roll!,6.26,UNKNOWN,"Mar 7, 2017",Finished Airing,G - All Ages,UNKNOWN,10750,2,8
36922,Egao no Orchestra!,Orchestra of Smiles!,えがおのオーケストラっ！,6.26,UNKNOWN,"Mar 2, 2017",Finished Airing,G - All Ages,UNKNOWN,10385,10,12
36923,Nanatsu no Taizai: Imashime no Fukkatsu Joshou,UNKNOWN,七つの大罪 戒めの復活 -序章-,7.23,"Action, Adventure, Fantasy","Jan 6, 2018",Finished Airing,PG-13 - Teens 13 or older,2897.0,2544,74,165
36927,Pokemon Movie 21: Minna no Monogatari,Pokémon the Movie: The Power of Us,劇場版ポケットモンスター みんなの物語,7.17,"Action, Adventure, Comedy, Fantasy","Jul 13, 2018",Finished Airing,PG - Children,3204.0,3447,89,164
36932,Evil or Live Recap,UNKNOWN,イーブル オア ライブ 総集編,5.11,UNKNOWN,"Dec 13, 2017",Finished Airing,R - 17+ (violence & profanity),11770.0,8500,14,24
36934,Captain Tsubasa (2018),UNKNOWN,キャプテン翼,7.4,Sports,"Apr 3, 2018 to Apr 2, 2019",Finished Airing,G - All Ages,2079.0,2399,74,444
36936,Mirai no Mirai,Mirai,未来のミライ,7.28,"Adventure, Drama, Fantasy","Jul 20, 2018",Finished Airing,G - All Ages,2633.0,1555,495,653
36937,Virtua Fighter: Costomize Clip,Virtua Fighter Costomize Clip,バーチャファイター Costomize Clip,5.91,"Action, Drama","Feb 28, 1997",Finished Airing,PG-13 - Teens 13 or older,9261.0,13729,0,1
36942,Cinderella Girls Gekijou 2nd Season Specials,UNKNOWN,シンデレラガールズ劇場 第2期,6.25,"Comedy, Slice of Life","Nov 29, 2017 to Jan 24, 2018",Finished Airing,PG-13 - Teens 13 or older,7577.0,10868,1,7
36945,Himote House,HIMOTE HOUSE: A share house of super psychic girls,ひもてはうす,5.66,Comedy,"Oct 8, 2018 to Dec 24, 2018",Finished Airing,PG-13 - Teens 13 or older,10228.0,4871,23,77
36946,Dragon Ball Super: Broly,Dragon Ball Super: Broly,ドラゴンボール超（スーパー） ブロリー,8.16,"Action, Adventure, Fantasy","Dec 14, 2018",Finished Airing,PG-13 - Teens 13 or older,391.0,578,293,2096
36947,Pochitto Hatsumei: Pikachin-Kit,UNKNOWN,【ポチっと発明 ピカちんキット】スペシャル先行アニメ,UNKNOWN,Comedy,"Dec 14, 2017",Finished Airing,G - All Ages,18932.0,18089,0,0
36951,Yuu☆Yuu☆Hakusho: Two Shots/Noru ka Soru ka,UNKNOWN,幽☆遊☆白書 完全新作アニメーション,7.4,"Action, Adventure, Comedy, Supernatural","Oct 26, 2018",Finished Airing,PG-13 - Teens 13 or older,2075.0,4580,43,83
36952,Tennis no Ouji-sama: Best Games!!,UNKNOWN,テニスの王子様 BEST GAMES!!,6.54,Sports,"Aug 24, 2018 to Nov 15, 2019",Finished Airing,PG-13 - Teens 13 or older,6158.0,9268,1,0
36954,Break Go!Ga!,Break Go!Ga!,ブレイク轟牙,5.38,UNKNOWN,"Dec 14, 2017",Finished Airing,G - All Ages,11151.0,16861,0,0
36955,Tales of the Rays Gekijou,UNKNOWN,ているず おぶ ざ れいず劇場,6.07,"Comedy, Fantasy","Jul 20, 2018",Finished Airing,PG-13 - Teens 13 or older,8520.0,11510,4,1
36962,Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,Food Wars! The Third Plate OVA - Erina's New Life,食戟のソーマ 餐ノ皿 極星寮のえりな,7.46,Drama,"May 2, 2018",Finished Airing,PG-13 - Teens 13 or older,1862.0,2219,73,158
36963,IDOLiSH7 Vibrato,UNKNOWN,アイドリッシュセブン Vibrato,7.96,Drama,"Feb 17, 2018 to Mar 7, 2019",Finished Airing,PG-13 - Teens 13 or older,642.0,5170,90,7
36964,Bonobono: Uchuu kara Kita Tomodachi,UNKNOWN,ぼのぼの 宇宙から来たともだち,UNKNOWN,"Adventure, Comedy","Sep 16, 2017",Finished Airing,G - All Ages,14970.0,16918,0,0
36967,Lupin III: Lupin wa Ima mo Moete Iru ka?,Lupin the Third: Is Lupin Still Burning?,ルパンは今も燃えているか？,6.91,"Action, Adventure, Comedy","Jul 25, 2018",Finished Airing,PG-13 - Teens 13 or older,4340.0,8062,6,44
36968,Panda no Blues,UNKNOWN,パンダのブルース,UNKNOWN,UNKNOWN,Dec 2017,Finished Airing,G - All Ages,UNKNOWN,19482,0,0
36969,Oshiri Tantei: Mina to Machi no Tuk-tuk Chase,UNKNOWN,おしりたんてい 「みなとまちの トゥクトゥクチェイス」,UNKNOWN,"Comedy, Mystery","Aug 2, 2017",Finished Airing,PG - Children,18747.0,17063,2,0
36970,Hetchara Heiki no Heihachirou,UNKNOWN,へっちゃら平気の平八郎,UNKNOWN,UNKNOWN,"Aug 3, 2015",Finished Airing,G - All Ages,UNKNOWN,19562,0,0
36973,Ekimemo!,Ekimemo,駅メモ！,UNKNOWN,UNKNOWN,"Jan 31, 2018 to Feb 14, 2018",Finished Airing,G - All Ages,15801.0,16268,1,1
36976,Cutie Honey Universe,UNKNOWN,Cutie Honey Universe,5.42,"Action, Comedy, Romance, Sci-Fi","Apr 8, 2018 to Jun 24, 2018",Finished Airing,R - 17+ (violence & profanity),11028.0,4727,47,166
36978,Annyeong Totobi,UNKNOWN,안녕 토토비,UNKNOWN,UNKNOWN,"Jul 20, 2011 to Sep 25, 2013",Finished Airing,PG - Children,14578.0,17292,0,0
36979,Tanuki to Kitsune,UNKNOWN,タヌキとキツネ,UNKNOWN,Comedy,"Feb 9, 2018 to Mar 19, 2018",Finished Airing,G - All Ages,12819.0,13662,1,1
36981,Neko no Dayan (2017),UNKNOWN,猫のダヤン (2017),UNKNOWN,UNKNOWN,"Oct 14, 2017 to May 3, 2018",Finished Airing,G - All Ages,18459.0,17691,0,0
36982,Micchiri Neko,Mitchiri Neko,みっちりねこ,6.83,Comedy,"Jan 4, 2018 to Mar 26, 2018",Finished Airing,G - All Ages,4723.0,6467,65,34
36983,Oshiri Tantei: Puputto Fumutto Kaiketsu Dance,Butt Detective: A Wind-Breaking Victory Dance,おしりたんてい「ププッとフムッとかいけつダンス」,4.97,Comedy,"Dec 7, 2017",Finished Airing,PG - Children,UNKNOWN,15367,4,0
36990,Non Non Biyori Movie: Vacation,UNKNOWN,劇場版 のんのんびより ばけーしょん,8.25,Slice of Life,"Aug 25, 2018",Finished Airing,PG-13 - Teens 13 or older,289.0,2336,62,397
36991,Lupin III 3DCG,UNKNOWN,ルパン三世 3DCG,6.17,"Action, Suspense","Mar 28, 2012",Finished Airing,PG-13 - Teens 13 or older,8037.0,10421,1,6
36992,Itou Junji: Collection - Tomie,UNKNOWN,富江,6.25,"Drama, Horror, Supernatural","Apr 27, 2018 to May 25, 2018",Finished Airing,R - 17+ (violence & profanity),7662.0,3418,99,98
36993,Chao Zhi Neng Zu Qiu,GGO Football,超智能足球,6.29,"Comedy, Sports","Jun 2, 2010 to Jun 10, 2014",Finished Airing,G - All Ages,7442.0,10934,0,0
36995,Precure Super Stars! Movie,UNKNOWN,映画プリキュアスーパースターズ!,6.81,"Action, Fantasy","Mar 17, 2018",Finished Airing,G - All Ages,4812.0,9396,8,5
36996,Jian Wangchao,Sword Dynasty,剣王朝,5.8,Action,"Apr 26, 2017 to Jul 5, 2017",Finished Airing,PG-13 - Teens 13 or older,9714.0,9552,5,2
36999,Zoku Owarimonogatari,UNKNOWN,続・終物語,8.45,"Comedy, Mystery, Supernatural","Nov 10, 2018",Finished Airing,R - 17+ (violence & profanity),149.0,1048,77,446
37000,Bernard-jou Iwaku.: Ofuro Dokusho,UNKNOWN,バーナード嬢曰く。おふろ読書,5.63,Comedy,"Jan 20, 2017",Finished Airing,PG-13 - Teens 13 or older,10347.0,11200,6,21
37002,Uchi no Oochopus,UNKNOWN,うちのウッチョパス,UNKNOWN,UNKNOWN,"Jan 9, 2018 to Sep 25, 2018",Finished Airing,G - All Ages,13180.0,17514,0,0
37007,Hinomaruzumou,Hinomaru Sumo,火ノ丸相撲,7.55,Sports,"Oct 5, 2018 to Mar 29, 2019",Finished Airing,PG-13 - Teens 13 or older,1549.0,1730,135,553
37008,Tsukipro The Animation 2,UNKNOWN,TSUKIPRO THE ANIMATION 2,6.34,UNKNOWN,"Jul 7, 2021 to Dec 29, 2021",Finished Airing,PG-13 - Teens 13 or older,7172.0,6944,17,3
37009,Watashi wa Buranko,UNKNOWN,私はブランコ,UNKNOWN,UNKNOWN,"Dec 2, 2017",Finished Airing,G - All Ages,UNKNOWN,19042,0,0
37010,Boku to Sakana no Monogatari,UNKNOWN,僕と魚の物語,UNKNOWN,UNKNOWN,"Dec 1, 2017",Finished Airing,G - All Ages,UNKNOWN,18586,0,0
37011,Negaigoto no Mochigusare,UNKNOWN,願いごとの持ち腐れ,UNKNOWN,UNKNOWN,Apr 2017,Finished Airing,G - All Ages,UNKNOWN,18494,0,0
37013,Sex: Prologue,UNKNOWN,SEX～Prologue～,UNKNOWN,"Action, Drama","May 7, 2018",Finished Airing,PG-13 - Teens 13 or older,19474.0,10956,0,0
37017,Kensaku to Enjin no ABC Days,UNKNOWN,けんさくとえんじんのABC Days,UNKNOWN,UNKNOWN,"Nov 23, 2017 to Dec 20, 2017",Finished Airing,G - All Ages,17235.0,18330,0,0
37018,Season's Greetings from dwarf,UNKNOWN,Season's Greetings from dwarf,UNKNOWN,UNKNOWN,"Dec 20, 2016 to Dec 24, 2019",Finished Airing,G - All Ages,19434.0,18064,0,2
37020,Woo to Wah,Wooh & Wah,ウーとワー,UNKNOWN,Comedy,"Oct 2, 2017 to Mar 22, 2019",Finished Airing,G - All Ages,13433.0,18528,0,0
37023,Layton Mystery Tanteisha: Katri no Nazotoki File,UNKNOWN,レイトン ミステリー探偵社~カトリーのナゾトキファイル~,7.23,"Comedy, Mystery","Apr 8, 2018 to Mar 31, 2019",Finished Airing,PG - Children,2891.0,4941,33,38
37024,Momoya Norihei Anime CM,UNKNOWN,桃屋のり平アニメCM,UNKNOWN,Comedy,1958 to 2012,Finished Airing,G - All Ages,18253.0,16943,0,1
37026,Koukaku no Pandora: Pandoradio,UNKNOWN,パンドラジオ,5.85,"Comedy, Sci-Fi","May 27, 2016 to Oct 28, 2016",Finished Airing,PG-13 - Teens 13 or older,9488.0,10983,1,3
37027,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,UNKNOWN,ラブライブ！サンシャイン!!The School Idol Movie Over the Rainbow,7.62,Slice of Life,"Jan 4, 2019",Finished Airing,PG-13 - Teens 13 or older,1340.0,3168,65,142
37028,Panpaka Pants x Lala-chan,UNKNOWN,パンパカパンツ×ララちゃん,UNKNOWN,UNKNOWN,"Dec 30, 2017 to Jun 30, 2018",Finished Airing,G - All Ages,18809.0,17300,0,0
37029,Hoozuki no Reitetsu 2nd Season: Sono Ni,Hozuki's Coolheadedness 2,鬼灯の冷徹 第弐期その弐,7.85,"Comedy, Fantasy","Apr 8, 2018 to Jul 1, 2018",Finished Airing,PG-13 - Teens 13 or older,819.0,3940,220,197
37031,Mahoutsukai no Yome Recap,The Ancient Magus' Bride Recap,魔法使いの嫁 スペシャルダイジェスト,7.24,"Fantasy, Supernatural","Dec 31, 2017",Finished Airing,PG-13 - Teens 13 or older,2808.0,5091,20,19
37033,Emiya-san Chi no Kyou no Gohan,Today's Menu for the Emiya Family,衛宮さんちの今日のごはん,7.79,"Comedy, Gourmet, Slice of Life","Jan 25, 2018 to Jan 1, 2019",Finished Airing,PG-13 - Teens 13 or older,939.0,1646,263,858
37034,Drifters: Kokuou-sama Goranshin,UNKNOWN,黒王様御乱心,5.55,Comedy,"Dec 30, 2016",Finished Airing,PG-13 - Teens 13 or older,10603.0,7839,11,17
37036,Binan Koukou Chikyuu Bouei-bu Happy Kiss!,UNKNOWN,美男高校地球防衛部HAPPY KISS!,6.45,Comedy,"Apr 9, 2018 to Jul 2, 2018",Finished Airing,PG-13 - Teens 13 or older,6600.0,5593,150,48
37037,"Animegataris: Yuku Toshi, Kuru Toshi",UNKNOWN,アニメガタリズ: ユクトシ、クルトシ,5.76,Comedy,"Dec 31, 2017",Finished Airing,PG-13 - Teens 13 or older,9828.0,11666,2,8
37044,Guomin Laogong Dai Huijia 2nd season,UNKNOWN,国民老公带回家 第二季,6.33,"Drama, Romance","May 1, 2017 to Jul 3, 2017",Finished Airing,PG-13 - Teens 13 or older,7209.0,7448,33,3
37045,Imouto sae Ireba Ii. (ONA),UNKNOWN,妹さえいればいい。,6.49,Comedy,"Oct 8, 2017 to Dec 10, 2017",Finished Airing,PG-13 - Teens 13 or older,6452.0,5322,2,38
37046,Drifters (OVA): Kokuou-sama Goranshin,UNKNOWN,北壁篇「黒王様御乱心」,6.38,Comedy,"Dec 23, 2017",Finished Airing,PG-13 - Teens 13 or older,6976.0,6903,11,32
37047,Imouto sae Ireba Ii. (ONA) Specials,UNKNOWN,妹さえいればいい。,6.51,Comedy,"Jan 26, 2018 to Mar 23, 2018",Finished Airing,PG-13 - Teens 13 or older,6317.0,5330,1,29
37050,Sore Ike! Anpanman: Kagayake! Kurun to Inochi no Hoshi,Anpanman: Shine! Kulun and the Stars of Life,それいけ! アンパンマン かがやけ! クルンといのちの星,UNKNOWN,"Comedy, Fantasy","Jun 30, 2018",Finished Airing,PG - Children,19985.0,16568,0,0
37051,Petit☆Dream Stars! Let's La Cooking? Showtime!,UNKNOWN,Petit☆ドリームスターズ! レッツ・ラ・クッキン? ショータイム!,5.84,"Fantasy, Slice of Life","Oct 28, 2017",Finished Airing,G - All Ages,9557.0,13344,1,3
37054,"Sentai Hero Sukiyaki Force: Gunma no Heiwa wo Negau Season e, Mata?",UNKNOWN,"戦隊ヒーロー スキヤキフォース -ぐんまの平和を願うシーズン え, また?-",UNKNOWN,Comedy,"Jan 15, 2018 to Jun 25, 2018",Finished Airing,G - All Ages,19473.0,16611,0,0
37055,Youjo Senki Movie,Saga of Tanya the Evil: The Movie,劇場版 幼女戦記,8.24,"Action, Fantasy","Feb 8, 2019",Finished Airing,R - 17+ (violence & profanity),306.0,860,121,710
37058,Jian Wangchao 2,Sword Dynasty 2,剣王朝2,5.92,Action,"Oct 12, 2017 to Dec 21, 2017",Finished Airing,PG-13 - Teens 13 or older,9217.0,13500,2,0
37059,Shiawase Daifuku,UNKNOWN,しあわせだいふく,UNKNOWN,UNKNOWN,"Dec 2, 2007",Finished Airing,G - All Ages,UNKNOWN,18873,0,0
37060,Konpeitou,UNKNOWN,金平糖,UNKNOWN,UNKNOWN,"Dec 1, 2011",Finished Airing,G - All Ages,UNKNOWN,19555,0,0
37064,Jiiji no e Tegami: Grandfather's Letter,UNKNOWN,じーじのえてがみ 〜グランドファザーズ・レター〜,UNKNOWN,UNKNOWN,"Dec 2, 2007",Finished Airing,G - All Ages,UNKNOWN,18975,0,0
37065,123,UNKNOWN,１２３（ワン ツー スリー）,4.56,UNKNOWN,"Dec 1, 2004",Finished Airing,G - All Ages,UNKNOWN,15143,1,8
37066,Okome Kakurenbo,UNKNOWN,お米かくれんぼ,UNKNOWN,UNKNOWN,"Oct 2, 2017",Finished Airing,G - All Ages,UNKNOWN,19143,0,0
37067,Yume no Tochuu de,UNKNOWN,夢の途中で,5.59,UNKNOWN,Aug 2017,Finished Airing,G - All Ages,UNKNOWN,17661,0,0
37069,Hana Ichi Monme,UNKNOWN,花いちもんめ,UNKNOWN,UNKNOWN,"Dec 10, 1979",Finished Airing,G - All Ages,UNKNOWN,18460,0,0
37070,Hoshi to Niji to,UNKNOWN,星と虹と,UNKNOWN,UNKNOWN,"Oct 5, 1972",Finished Airing,G - All Ages,UNKNOWN,18809,0,0
37071,Hoshizora no Orgel,UNKNOWN,星空のオルゴール,UNKNOWN,UNKNOWN,"Apr 1, 1996",Finished Airing,G - All Ages,UNKNOWN,18701,0,0
37072,Naite Ita Onnanoko,UNKNOWN,泣いていた女の子,UNKNOWN,UNKNOWN,"Apr 3, 1979",Finished Airing,G - All Ages,UNKNOWN,18753,0,1
37073,Soratobu Penguin,UNKNOWN,空飛ぶペンギン,UNKNOWN,Romance,"Feb 2, 1989",Finished Airing,G - All Ages,UNKNOWN,18595,0,0
37074,Daremo Shiranai,UNKNOWN,誰も知らない,5.05,UNKNOWN,"Apr 3, 1961",Finished Airing,G - All Ages,UNKNOWN,17373,0,0
37075,Yuki Matsuri,UNKNOWN,雪祭り,5.3,UNKNOWN,"Dec 3, 1984",Finished Airing,G - All Ages,UNKNOWN,17448,0,0
37078,Quanzhi Gaoshou Specials,The King's Avatar (2018),全职高手特别篇,8.18,Action,"Apr 27, 2018 to May 11, 2018",Finished Airing,PG-13 - Teens 13 or older,377.0,1906,133,426
37082,Uchuu Senkan Yamato Pilot Film,UNKNOWN,宇宙戦艦ヤマト パイロットフィルム,5.66,Sci-Fi,"Jul 27, 1990",Finished Airing,PG-13 - Teens 13 or older,10214.0,12030,0,2
37086,Kakegurui××,UNKNOWN,賭ケグルイ××,7.2,"Drama, Mystery","Jan 9, 2019 to Mar 27, 2019",Finished Airing,R - 17+ (violence & profanity),3027.0,241,936,1827
37087,Overlord: Ple Ple Pleiades 2,UNKNOWN,オーバーロード　ぷれぷれぷれあです2,6.83,"Action, Comedy, Fantasy","Jan 9, 2018 to Apr 3, 2018",Finished Airing,PG-13 - Teens 13 or older,4727.0,3364,36,165
37090,Yi Ren Zhi Xia Recap,UNKNOWN,羅天大醮篇 放送直前スペシャル,6.29,"Action, Supernatural","Jan 10, 2018",Finished Airing,R - 17+ (violence & profanity),7433.0,7231,1,9
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou","Violet Evergarden: The Day You Understand ""I Love You"" Will Surely Come","ヴァイオレット・エヴァーガーデンきっと""愛""を知る日が来るのだろう",8.33,"Drama, Fantasy","Jul 4, 2018",Finished Airing,PG-13 - Teens 13 or older,221.0,711,526,650
37096,Puzzle & Dragon,Puzzle & Dragon,パズドラ,5.74,UNKNOWN,"Apr 2, 2018 to ?",Currently Airing,PG - Children,9910.0,11600,1,2
37097,Xiong Chumo: Guonian,Boonie Bears: Homeward Journey,熊出没之过年,UNKNOWN,"Adventure, Comedy","Feb 8, 2013",Finished Airing,PG - Children,13899.0,17878,0,0
37098,Xiong Chumo: Nianhuo,Boonie Bears: Robo-Rumble,熊出没之年货,UNKNOWN,"Adventure, Comedy","Jan 30, 2014",Finished Airing,PG - Children,13893.0,17896,0,0
37099,Xiong Chumo: Xiong Zin Guilai,Boonie Bears: The Big Top Secret,熊出没之熊心归来,UNKNOWN,"Adventure, Comedy","Jan 30, 2016",Finished Airing,PG - Children,13905.0,17529,0,0
37100,Xiong Chumo: Qihuan Kongjian,Fantastica: A Boonie Bears Adventure,熊出沒之奇幻空間,UNKNOWN,"Adventure, Sci-Fi","Jan 28, 2017",Finished Airing,G - All Ages,13894.0,17612,0,0
37101,Xiong Chumo: Xiongxiong Leyuan,Boonie Cubs,熊出没之熊熊乐园,UNKNOWN,"Adventure, Comedy","Apr 28, 2017 to May 1, 2017",Finished Airing,G - All Ages,13907.0,17282,0,0
37102,Xiong Chumo: Tanxian Riji,Boonie Bears: The Adventurers,熊出没之探险日记,UNKNOWN,"Adventure, Comedy","Nov 28, 2017 to Dec 1, 2017",Finished Airing,PG - Children,13902.0,17357,0,0
37103,Danganronpa 3: Monokuma Gekijou,UNKNOWN,ダンガンロンパ3 モノクマ劇場,6.96,Comedy,"Oct 27, 2016 to Dec 21, 2016",Finished Airing,PG-13 - Teens 13 or older,4127.0,3909,17,20
37104,Slow Start: Web Yokoku Movie,UNKNOWN,『スロウスタート』Web予告ムービー,5.92,Slice of Life,"Jan 12, 2018 to Mar 23, 2018",Finished Airing,PG-13 - Teens 13 or older,9190.0,9475,1,1
37105,Grand Blue,Grand Blue Dreaming,ぐらんぶる,8.43,Comedy,"Jul 14, 2018 to Sep 29, 2018",Finished Airing,PG-13 - Teens 13 or older,154.0,243,586,2810
37106,Kitsune no Koe,Voice of Fox,狐狸之声,6.41,UNKNOWN,"Oct 5, 2018 to Dec 21, 2018",Finished Airing,PG-13 - Teens 13 or older,6829.0,4400,69,33
