anime_id,Name,English name,Other name,Score,Genres,Aired,Status,Rating,Rank,Popularity,number_of_female_reviewers,number_of_male_reviewers
152,Solty Rei,UNKNOWN,ソルティレイ,7.27,"Action, Sci-Fi","Oct 7, 2005 to Mar 31, 2006",Finished Airing,R - 17+ (violence & profanity),2675.0,3856,449,1266
153,Juuni Kokuki,The Twelve Kingdoms,十二国記,8.02,"Action, Adventure, Fantasy","Apr 9, 2002 to Aug 30, 2003",Finished Airing,PG-13 - Teens 13 or older,566.0,1473,2500,4015
154,Shaman King,Shaman King,シャーマンキング,7.75,"Action, Adventure, Comedy, Supernatural","Jul 4, 2001 to Sep 25, 2002",Finished Airing,PG-13 - Teens 13 or older,1020.0,612,5583,8923
155,X/1999,X - The Movie,"エックス, X/1999",6.57,"Action, Drama, Fantasy, Horror, Sci-Fi, Supernatural","Aug 3, 1996",Finished Airing,R - 17+ (violence & profanity),5999.0,3442,1676,1637
156,X,X,X−エックス−,7.4,"Action, Drama, Fantasy, Romance","Oct 3, 2001 to Mar 27, 2002",Finished Airing,R+ - Mild Nudity,2072.0,2220,2853,2848
158,Maria-sama ga Miteru,Maria Watches Over Us,マリア様がみてる,7.29,"Drama, Girls Love","Jan 8, 2004 to Apr 1, 2004",Finished Airing,PG-13 - Teens 13 or older,2569.0,2476,1687,1503
159,Boukyaku no Senritsu,The Melody of Oblivion,忘却の旋律,6.28,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural","Apr 7, 2004 to Sep 22, 2004",Finished Airing,PG-13 - Teens 13 or older,7507.0,4748,279,1202
160,"Ima, Soko ni Iru Boku","Now and Then, Here and There",今、そこにいる僕,7.61,"Adventure, Drama, Fantasy, Sci-Fi","Oct 14, 1999 to Jan 20, 2000",Finished Airing,R - 17+ (violence & profanity),1362.0,1514,1052,3807
161,Peace Maker Kurogane,Peace Maker Kurogane,PEACE MAKER 鐵,7.3,"Action, Comedy","Oct 8, 2003 to Mar 24, 2004",Finished Airing,R - 17+ (violence & profanity),2512.0,2723,1781,2322
162,Pita Ten,Pita-Ten,ぴたテン,6.93,"Comedy, Fantasy, Romance","Apr 7, 2002 to Sep 29, 2002",Finished Airing,G - All Ages,4278.0,4280,1306,652
163,Power Stone,UNKNOWN,パワーストーン,6.55,"Adventure, Comedy, Fantasy","Apr 3, 1999 to Sep 25, 1999",Finished Airing,PG - Children,6068.0,6725,139,384
164,Mononoke Hime,Princess Mononoke,もののけ姫,8.67,"Action, Adventure, Award Winning, Fantasy","Jul 12, 1997",Finished Airing,PG-13 - Teens 13 or older,58.0,105,15330,20680
165,RahXephon,RahXephon,ラーゼフォン,7.39,"Action, Award Winning, Drama, Mystery, Romance, Sci-Fi","Jan 21, 2002 to Sep 11, 2002",Finished Airing,PG-13 - Teens 13 or older,2108.0,1745,1340,4878
166,Samurai 7,Samurai 7,サムライセブン,7.44,Sci-Fi,"Jun 12, 2004 to Dec 25, 2004",Finished Airing,PG-13 - Teens 13 or older,1923.0,1618,2024,6256
167,Scrapped Princess,Scrapped Princess,スクラップド・プリンセス,7.38,"Adventure, Comedy, Drama, Fantasy, Sci-Fi","Apr 8, 2003 to Oct 7, 2003",Finished Airing,PG-13 - Teens 13 or older,2160.0,2016,2137,3835
168,s.CRY.ed,s-CRY-ed,スクライド,7.36,"Action, Adventure, Drama, Sci-Fi","Jul 4, 2001 to Dec 26, 2001",Finished Airing,PG-13 - Teens 13 or older,2231.0,2204,1418,4743
169,Shingetsutan Tsukihime,Lunar Legend Tsukihime,真月譚 月姫,6.82,"Action, Horror, Mystery, Romance, Supernatural","Oct 10, 2003 to Dec 26, 2003",Finished Airing,R - 17+ (violence & profanity),4752.0,1336,2335,6615
170,Slam Dunk,Slam Dunk,スラムダンク,8.54,Sports,"Oct 16, 1993 to Mar 23, 1996",Finished Airing,PG-13 - Teens 13 or older,108.0,797,1630,3778
171,Strange Dawn,UNKNOWN,ストレンジ・ドーン,6.32,"Adventure, Drama, Fantasy","Jul 11, 2000 to Sep 26, 2000",Finished Airing,PG - Children,7306.0,7677,75,80
173,Tactics,UNKNOWN,タクティクス,7.2,"Mystery, Supernatural","Oct 6, 2004 to Mar 30, 2005",Finished Airing,PG-13 - Teens 13 or older,3057.0,3269,1823,754
175,Tokyo Underground,Tokyo Underground,東京アンダーグラウンド,6.59,"Action, Adventure, Romance, Sci-Fi","Apr 2, 2002 to Sep 24, 2002",Finished Airing,PG-13 - Teens 13 or older,5855.0,3873,383,1192
176,Triangle Heart: Sweet Songs Forever,UNKNOWN,とらいあんぐるハート -Sweet Songs Forever-,6.09,"Adventure, Romance","Jul 24, 2003 to Dec 26, 2003",Finished Airing,R - 17+ (violence & profanity),8439.0,7030,144,301
177,Tsubasa Chronicle,Tsubasa RESERVoir CHRoNiCLE,ツバサ・クロニクル,7.52,"Action, Adventure, Fantasy, Romance","Apr 9, 2005 to Oct 15, 2005",Finished Airing,PG-13 - Teens 13 or older,1642.0,1009,7215,6477
178,Ultra Maniac,Ultra Maniac,ウルトラマニアック,7.16,"Comedy, Romance","May 20, 2003 to Nov 11, 2003",Finished Airing,G - All Ages,3218.0,3645,1581,470
179,Ultra Maniac OVA,UNKNOWN,ウルトラマニアック,6.62,"Comedy, Romance","Aug 6, 2002",Finished Airing,G - All Ages,5712.0,7653,320,113
182,Tenkuu no Escaflowne,The Vision of Escaflowne,天空のエスカフローネ,7.67,"Adventure, Fantasy, Romance","Apr 2, 1996 to Sep 24, 1996",Finished Airing,PG-13 - Teens 13 or older,1195.0,1422,3836,5473
183,Whistle!,UNKNOWN,ホイッスル！,7.39,Sports,"May 6, 2002 to Feb 3, 2003",Finished Airing,G - All Ages,2114.0,5224,245,416
184,Xenosaga The Animation,UNKNOWN,ゼノサーガ THE ANIMATION,6.32,"Action, Sci-Fi","Jan 6, 2005 to Mar 24, 2005",Finished Airing,PG-13 - Teens 13 or older,7254.0,4561,346,1110
185,Initial D First Stage,Initial D First Stage,頭文字〈イニシャル〉D,8.33,"Action, Drama","Apr 19, 1998 to Dec 6, 1998",Finished Airing,PG-13 - Teens 13 or older,224.0,616,967,6154
186,Initial D Second Stage,Initial D Second Stage,頭文字〈イニシャル〉D SECOND STAGE,8.16,"Action, Drama","Oct 15, 1999 to Jan 21, 2000",Finished Airing,PG-13 - Teens 13 or older,394.0,1106,652,5033
187,Initial D Third Stage,UNKNOWN,頭文字〈イニシャル〉D THIRD STAGE,7.9,"Action, Drama, Romance","Jan 13, 2001",Finished Airing,PG-13 - Teens 13 or older,735.0,1308,537,4469
191,Love Hina Christmas Special: Silent Eve,Love Hina Christmas Movie,ラブひなクリスマススペシャル ～サイレント・イヴ～,7.31,"Comedy, Romance","Dec 25, 2000",Finished Airing,PG-13 - Teens 13 or older,2487.0,2704,1539,6650
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,Love Hina Spring Movie,ラブひな春スペシャル 〜キミサクラチルナカレ!!〜,7.18,"Adventure, Comedy, Romance","Apr 2, 2001",Finished Airing,PG-13 - Teens 13 or older,3128.0,2850,1351,6080
194,Macross Zero,Macross Zero,マクロス ゼロ,7.51,"Action, Adventure, Sci-Fi","Dec 21, 2002 to Oct 20, 2004",Finished Airing,R+ - Mild Nudity,1678.0,3377,437,2733
195,Onegai☆Teacher,Please Teacher!,おねがい☆ティーチャー,7.11,"Drama, Romance, Sci-Fi","Jan 10, 2002 to Mar 28, 2002",Finished Airing,PG-13 - Teens 13 or older,3494.0,1283,3121,9227
196,Onegai☆Twins,Please Twins!,おねがい☆ツインズ,6.82,"Comedy, Drama, Sci-Fi","Jul 15, 2003 to Oct 14, 2003",Finished Airing,PG-13 - Teens 13 or older,4745.0,2112,1978,6233
198,Speed Grapher,Speed Grapher,スピードグラファー,7.31,"Action, Mystery","Apr 8, 2005 to Sep 30, 2005",Finished Airing,R+ - Mild Nudity,2504.0,1817,1453,3801
199,Sen to Chihiro no Kamikakushi,Spirited Away,千と千尋の神隠し,8.78,"Adventure, Award Winning, Supernatural","Jul 20, 2001",Finished Airing,PG - Children,36.0,44,21770,23950
200,Tenshi na Konamaiki,Cheeky Angel,天使な小生意気,7.43,"Comedy, Romance","Apr 7, 2002 to Mar 30, 2003",Finished Airing,PG-13 - Teens 13 or older,1941.0,3978,527,622
202,Wolf's Rain,Wolf's Rain,ウルフズレイン,7.8,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi","Jan 7, 2003 to Jul 29, 2003",Finished Airing,PG-13 - Teens 13 or older,929.0,694,7381,8221
205,Samurai Champloo,Samurai Champloo,サムライチャンプルー,8.51,"Action, Adventure, Comedy","May 20, 2004 to Mar 19, 2005",Finished Airing,R - 17+ (violence & profanity),120.0,106,9227,21933
206,Lodoss-tou Senki: Eiyuu Kishi Den,Record of Lodoss War: Chronicles of the Heroic Knight,ロードス島戦記　英雄騎士伝,7.13,"Action, Adventure, Drama, Fantasy, Romance","Apr 1, 1998 to Sep 30, 1998",Finished Airing,PG-13 - Teens 13 or older,3408.0,3707,526,1359
207,Lodoss-tou Senki,Record of Lodoss War,ロードス島戦記,7.36,"Action, Adventure, Fantasy","Jun 30, 1990 to Nov 23, 1991",Finished Airing,R - 17+ (violence & profanity),2221.0,2466,841,2535
208,R.O.D: Read or Die,R.O.D - Read or Die,R.O.D リード・オア・ダイ,7.63,"Action, Adventure, Mystery, Sci-Fi","May 23, 2001 to Feb 6, 2002",Finished Airing,PG-13 - Teens 13 or older,1299.0,2513,1828,4272
209,R.O.D: The TV,R.O.D -The TV-,アール・オー・ディー ザ・ティーヴィー,7.53,"Action, Adventure, Comedy, Drama, Sci-Fi","Sep 1, 2003 to Mar 16, 2004",Finished Airing,PG-13 - Teens 13 or older,1627.0,2463,1724,3386
210,Ranma ½,Ranma ½,らんま1/2,7.76,"Action, Comedy, Fantasy","Apr 15, 1989 to Sep 25, 1992",Finished Airing,R+ - Mild Nudity,1007.0,915,4438,5555
212,Project A-Ko,UNKNOWN,プロジェクトＡ子,6.85,"Action, Adventure, Comedy, Sci-Fi","Jun 21, 1986",Finished Airing,PG-13 - Teens 13 or older,4615.0,4610,256,594
215,Pia Carrot e Youkoso!! 2 DX,UNKNOWN,Pia キャロット へ ようこそ!! 2 DX,6.19,"Comedy, Romance","Dec 18, 1999 to Oct 25, 2000",Finished Airing,PG-13 - Teens 13 or older,7919.0,9879,30,110
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,Welcome to Pia Carrot! Sayaka's Love Story,Pia キャロットへようこそ！！劇場版～さやかの恋物語～,5.81,"Comedy, Romance","Oct 19, 2002",Finished Airing,PG-13 - Teens 13 or older,9671.0,9592,76,135
218,Kidou Senkan Nadesico,Martian Successor Nadesico,機動戦艦ナデシコ,7.49,"Action, Romance, Sci-Fi","Oct 1, 1996 to Mar 25, 1997",Finished Airing,PG-13 - Teens 13 or older,1746.0,2844,574,2563
219,Kidou Senkan Nadesico: The Prince of Darkness,Martian Successor Nadesico: The Prince of Darkness,機動戦艦ナデシコ The prince of darkness,6.73,"Action, Award Winning, Drama, Sci-Fi","Aug 1, 1998",Finished Airing,R - 17+ (violence & profanity),5152.0,5032,235,1231
222,Mezzo DSA,UNKNOWN,メゾ,6.65,"Action, Adventure, Comedy, Mystery, Sci-Fi","Jan 4, 2004 to Mar 28, 2004",Finished Airing,R+ - Mild Nudity,5603.0,4413,322,1146
223,Dragon Ball,Dragon Ball,ドラゴンボール,7.96,"Action, Adventure, Comedy, Fantasy","Feb 26, 1986 to Apr 12, 1989",Finished Airing,PG-13 - Teens 13 or older,640.0,149,6543,21960
225,Dragon Ball GT,Dragon Ball GT,ドラゴンボールGT,6.48,"Action, Adventure, Comedy, Fantasy","Feb 7, 1996 to Nov 19, 1997",Finished Airing,PG-13 - Teens 13 or older,6466.0,327,4323,17693
226,Elfen Lied,Elfen Lied,エルフェンリート,7.48,"Action, Drama, Horror, Romance, Supernatural","Jul 25, 2004 to Oct 17, 2004",Finished Airing,R+ - Mild Nudity,1786.0,71,18046,37804
227,FLCL,FLCL,フリクリ,8.03,"Action, Avant Garde, Comedy, Sci-Fi","Apr 26, 2000 to Mar 16, 2001",Finished Airing,PG-13 - Teens 13 or older,547.0,219,9077,24360
228,Jigoku Shoujo,Hell Girl,地獄少女,7.61,"Horror, Mystery, Supernatural","Oct 5, 2005 to Apr 5, 2006",Finished Airing,R - 17+ (violence & profanity),1363.0,625,8013,7497
229,Ninin ga Shinobuden,Ninja Nonsense,ニニンがシノブ伝,6.89,Comedy,"Jul 10, 2004 to Sep 25, 2004",Finished Airing,R - 17+ (violence & profanity),4449.0,3565,683,2163
230,Air Master,Air Master,エアマスター,6.97,"Action, Comedy","Apr 2, 2003 to Oct 1, 2003",Finished Airing,R - 17+ (violence & profanity),4103.0,3403,603,2023
231,Asagiri no Miko,Shrine of the Morning Mist,朝霧の巫女,6.1,"Action, Comedy, Fantasy, Supernatural","Jul 4, 2002 to Dec 26, 2002",Finished Airing,PG - Children,8367.0,6714,176,354
232,Cardcaptor Sakura,Cardcaptor Sakura,カードキャプターさくら,8.16,"Adventure, Comedy, Drama, Fantasy, Romance","Apr 7, 1998 to Mar 21, 2000",Finished Airing,PG - Children,390.0,507,12001,9590
233,Daa! Daa! Daa!,UNKNOWN,だぁ! だぁ! だぁ!,7.66,"Comedy, Sci-Fi","Mar 28, 2000 to Feb 26, 2002",Finished Airing,G - All Ages,1243.0,4164,1172,381
234,Dan Doh!!,UNKNOWN,ダンドー,6.63,"Adventure, Sports","Apr 3, 2004 to Sep 25, 2004",Finished Airing,G - All Ages,5674.0,8558,80,205
235,Detective Conan,Case Closed,名探偵コナン,8.17,"Adventure, Comedy, Mystery","Jan 8, 1996 to ?",Currently Airing,PG-13 - Teens 13 or older,382.0,653,3616,4528
236,E's Otherwise,E's Otherwise,エスアザーワイズ,6.59,"Adventure, Comedy, Drama, Sci-Fi, Supernatural","Apr 1, 2003 to Sep 23, 2003",Finished Airing,PG-13 - Teens 13 or older,5870.0,4985,529,1030
237,Koukyoushihen Eureka Seven,Eureka Seven,交響詩篇エウレカセブン,8.06,"Adventure, Drama, Romance, Sci-Fi","Apr 17, 2005 to Apr 2, 2006",Finished Airing,PG-13 - Teens 13 or older,517.0,494,4431,15557
238,Rekka no Honoo,Flame of Recca,烈火の炎,7.34,"Action, Adventure","Jul 19, 1997 to Jul 10, 1998",Finished Airing,PG-13 - Teens 13 or older,2345.0,2529,1125,2531
239,Gankutsuou,Gankutsuou: The Count of Monte Cristo,巌窟王,8.14,"Award Winning, Drama, Mystery, Sci-Fi, Supernatural, Suspense","Oct 6, 2004 to Mar 30, 2005",Finished Airing,R - 17+ (violence & profanity),420.0,930,3251,5382
240,Genshiken,Genshiken,げんしけん,7.63,"Comedy, Slice of Life","Oct 11, 2004 to Dec 27, 2004",Finished Airing,PG-13 - Teens 13 or older,1316.0,1271,3129,10573
242,Gokusen,The Gokusen,ごくせん,7.41,"Comedy, Drama, Slice of Life","Jan 7, 2004 to Mar 31, 2004",Finished Airing,R - 17+ (violence & profanity),2035.0,3104,1495,1768
243,Gravitation,Gravitation,グラビテーション,6.93,"Boys Love, Comedy","Oct 4, 2000 to Jan 10, 2001",Finished Airing,PG-13 - Teens 13 or older,4259.0,1729,9146,1710
244,Agatha Christie no Meitantei Poirot to Marple,Agatha Christie's Great Detectives Poirot and Marple,アガサ・クリスティーの名探偵ポワロとマープル,6.83,Mystery,"Jul 4, 2004 to May 15, 2005",Finished Airing,G - All Ages,4696.0,6780,193,181
245,Great Teacher Onizuka,Great Teacher Onizuka,グレート・ティーチャー・オニヅカ,8.69,Comedy,"Jun 30, 1999 to Sep 17, 2000",Finished Airing,R - 17+ (violence & profanity),56.0,216,5292,20368
246,Groove Adventure Rave,Rave Master,レイヴ,7.22,"Adventure, Comedy, Fantasy, Romance","Oct 13, 2001 to Sep 28, 2002",Finished Airing,PG-13 - Teens 13 or older,2937.0,1965,1563,2953
247,Harukanaru Toki no Naka de: Hachiyou Shou,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,遙かなる時空の中で〜八葉抄〜,7.0,"Fantasy, Romance","Oct 6, 2004 to Mar 30, 2005",Finished Airing,PG-13 - Teens 13 or older,4011.0,4208,1403,232
249,InuYasha,InuYasha,犬夜叉,7.86,"Action, Adventure, Fantasy, Romance","Oct 16, 2000 to Sep 13, 2004",Finished Airing,PG-13 - Teens 13 or older,794.0,233,13438,12854
250,Konjiki no Gash Bell!!,Zatch Bell!,金色のガッシュベル!!,7.54,"Adventure, Comedy, Supernatural","Apr 6, 2003 to Mar 26, 2006",Finished Airing,PG-13 - Teens 13 or older,1575.0,1680,972,2268
251,Kyou kara Maou!,UNKNOWN,今日からマ王！,7.63,"Adventure, Comedy, Fantasy","Apr 3, 2004 to Feb 25, 2006",Finished Airing,PG-13 - Teens 13 or older,1293.0,1813,4038,1676
252,Madlax,UNKNOWN,マドラックス,7.03,"Drama, Mystery, Supernatural","Apr 6, 2004 to Sep 28, 2004",Finished Airing,PG-13 - Teens 13 or older,3834.0,3255,626,1679
253,Jungle wa Itsumo Hare nochi Guu,Haré+Guu,ジャングルはいつもハレのちグゥ,7.81,"Comedy, Slice of Life","Apr 3, 2001 to Sep 25, 2001",Finished Airing,PG-13 - Teens 13 or older,907.0,3594,1019,1700
254,Jungle wa Itsumo Hare nochi Guu Deluxe,Haré+Guu Deluxe,ジャングルはいつもハレのちグゥ　デラックス,7.79,"Comedy, Slice of Life","Aug 25, 2002 to Jan 25, 2003",Finished Airing,PG-13 - Teens 13 or older,941.0,5560,458,958
255,Jungle wa Itsumo Hare nochi Guu Final,UNKNOWN,ジャングルはいつもハレのちグゥ　ＦＩＮＡＬ,7.62,"Award Winning, Comedy, Slice of Life","Dec 21, 2003 to Jun 25, 2004",Finished Airing,PG-13 - Teens 13 or older,1330.0,6073,363,808
256,Hoshi no Koe,Voices of a Distant Star,ほしのこえ,7.12,"Award Winning, Drama, Romance, Sci-Fi","Feb 2, 2002",Finished Airing,PG-13 - Teens 13 or older,3467.0,1414,4208,8449
258,Hitsuji no Uta,UNKNOWN,羊のうた,6.15,"Drama, Horror","May 25, 2003 to Feb 25, 2004",Finished Airing,R - 17+ (violence & profanity),8106.0,4863,653,667
259,Happy☆Lesson,UNKNOWN,HAPPY☆LESSON,6.6,"Comedy, Romance","Jul 19, 2001 to May 23, 2003",Finished Airing,PG-13 - Teens 13 or older,5824.0,5696,179,777
260,Happy☆Lesson (TV),UNKNOWN,HAPPY☆LESSON,6.61,"Comedy, Drama, Romance","Apr 1, 2002 to Jun 30, 2002",Finished Airing,PG-13 - Teens 13 or older,5802.0,3951,368,1826
261,Happy☆Lesson Advance,UNKNOWN,HAPPY☆LESSON ADVANCE,6.77,"Comedy, Romance","Jul 3, 2003 to Sep 28, 2003",Finished Airing,PG-13 - Teens 13 or older,4989.0,5154,163,1101
262,Happy☆Lesson The Final,UNKNOWN,HAPPY☆LESSON THE FINAL,6.76,"Comedy, Romance","May 25, 2004 to Oct 22, 2004",Finished Airing,PG-13 - Teens 13 or older,5057.0,6204,102,758
263,Hajime no Ippo,Fighting Spirit,はじめの一歩 THE FIGHTING!,8.76,Sports,"Oct 4, 2000 to Mar 27, 2002",Finished Airing,PG-13 - Teens 13 or older,40.0,369,1348,10649
264,Hajime no Ippo: Champion Road,Fighting Spirit: Champion Road,はじめの一歩 -Champion Road-,8.26,Sports,"Apr 18, 2003",Finished Airing,PG-13 - Teens 13 or older,284.0,1607,489,5721
265,Hajime no Ippo: Mashiba vs. Kimura,UNKNOWN,はじめの一歩 間柴vs木村 死刑執行,8.23,Sports,"Sep 5, 2003",Finished Airing,PG-13 - Teens 13 or older,316.0,1897,409,5045
266,Gunparade March: Arata Naru Kougunka,Gunparade March: A New Song for the March,ガンパレード・マーチ -新たなる行軍歌-,6.73,"Action, Drama, Romance, Sci-Fi","Feb 6, 2003 to Apr 24, 2003",Finished Airing,PG-13 - Teens 13 or older,5201.0,4978,195,1041
267,Gungrave,Gungrave,ガングレイヴ,7.83,"Action, Drama, Sci-Fi","Oct 7, 2003 to Mar 30, 2004",Finished Airing,R - 17+ (violence & profanity),859.0,1203,1573,8177
269,Bleach,Bleach,BLEACH - ブリーチ -,7.92,"Action, Adventure, Fantasy","Oct 5, 2004 to Mar 27, 2012",Finished Airing,PG-13 - Teens 13 or older,686.0,39,18808,35837
270,Hellsing,Hellsing,Hellsing [ヘルシング],7.49,"Action, Horror, Supernatural","Oct 11, 2001 to Jan 17, 2002",Finished Airing,R - 17+ (violence & profanity),1744.0,265,10038,22736
271,Gad Guard,UNKNOWN,ガドガード,6.65,"Action, Adventure, Sci-Fi","Apr 16, 2003 to Sep 25, 2003",Finished Airing,PG-13 - Teens 13 or older,5588.0,5311,161,646
272,Noir,Noir,ノワール,7.29,"Action, Drama, Mystery","Apr 6, 2001 to Sep 28, 2001",Finished Airing,PG-13 - Teens 13 or older,2575.0,1820,2127,4225
273,Mahoutsukai ni Taisetsu na Koto,Someday's Dreamers,魔法遣いに大切なこと,6.71,Slice of Life,"Jan 10, 2003 to Mar 28, 2003",Finished Airing,PG-13 - Teens 13 or older,5295.0,4040,528,822
278,Viewtiful Joe,UNKNOWN,ビューティフル ジョー,6.74,"Action, Comedy, Sci-Fi","Oct 2, 2004 to Sep 24, 2005",Finished Airing,PG-13 - Teens 13 or older,5110.0,5704,64,291
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,Requiem from the Darkness,京極夏彦　巷説百物語,7.1,"Fantasy, Horror, Mystery, Supernatural","Oct 4, 2003 to Dec 27, 2003",Finished Airing,R - 17+ (violence & profanity),3551.0,3454,523,1016
280,Animal Yokochou,Animal Lane,アニマル横町,7.26,"Adventure, Comedy, Fantasy","Oct 4, 2005 to Sep 26, 2006",Finished Airing,G - All Ages,2707.0,9453,73,49
281,Akane Maniax,UNKNOWN,アカネマニアックス,5.73,"Comedy, Romance","Nov 25, 2004 to Aug 26, 2005",Finished Airing,PG-13 - Teens 13 or older,9940.0,4711,629,2014
282,Angel Heart,UNKNOWN,エンジェル・ハート,7.25,"Action, Drama, Mystery, Romance","Oct 4, 2005 to Sep 26, 2006",Finished Airing,PG-13 - Teens 13 or older,2767.0,4857,317,703
283,Akage no Anne,Anne of Green Gables,赤毛のアン,7.77,Drama,"Jan 7, 1979 to Dec 30, 1979",Finished Airing,G - All Ages,970.0,3746,596,380
284,Area 88 (TV),UNKNOWN,エリア８８,7.0,"Action, Drama, Romance","Jan 9, 2004 to Mar 26, 2004",Finished Airing,PG-13 - Teens 13 or older,4000.0,5274,140,787
285,Argento Soma,UNKNOWN,アルジェント ソーマ,6.76,"Action, Adventure, Drama, Sci-Fi","Oct 6, 2000 to Mar 22, 2001",Finished Airing,PG-13 - Teens 13 or older,5044.0,4001,289,930
286,B'T X,UNKNOWN,B`T X　ビート・エックス,7.03,"Adventure, Sci-Fi","Apr 6, 1996 to Sep 21, 1996",Finished Airing,PG-13 - Teens 13 or older,3870.0,5679,221,538
287,Grappler Baki (TV),Baki the Grappler,グラップラー刃牙,7.47,Sports,"Jan 9, 2001 to Jun 26, 2001",Finished Airing,PG-13 - Teens 13 or older,1804.0,1585,274,2580
288,Bakuten Shoot Beyblade,Beyblade,爆転シュート　ベイブレード,6.76,"Action, Adventure, Comedy, Sports","Jan 8, 2001 to Dec 24, 2001",Finished Airing,PG - Children,5044.0,1830,2083,4327
289,Comic Party,Comic Party,こみっくパーティー,6.58,"Comedy, Drama","Apr 2, 2001 to Jun 25, 2001",Finished Airing,PG-13 - Teens 13 or older,5946.0,4633,500,1523
